Unnamed: 0,address,city,floor,id,latitude,longitude,price,rooms,sq,year
16800,Wola,Warszawa,5.0,14208.0,52.2362379,20.9547815,440000.0,2.0,38.0,1969.0
16801,Grzegorzki,Krakow,2.0,26921.0,50.06497215,19.968825516425383,506380.0,1.0,36.17,2021.0
16802,PragaPoudnie Grochow ul Wspolna Droga,Warszawa,8.0,6422.0,52.2461211,21.0965343,450000.0,2.0,39.0,1965.0
16803,BiezanowProkocim Biezanow Agatowa,Krakow,2.0,22326.0,50.0225216,20.0481276,282900.0,2.0,37.23,2021.0
16804,Grzegorzki ul Dsbska,Krakow,3.0,23825.0,50.064613,19.9820189,628551.0,3.0,63.49,2021.0
16805,Stare Miasto Naramowice,Poznan,0.0,4763.0,52.4496489,16.9494082,689000.0,5.0,107.0,2020.0
16806,Wola Mirow,Warszawa,10.0,11922.0,52.2393149,20.9858382,620000.0,1.0,29.0,2021.0
16807,BiezanowProkocim Zocien,Krakow,0.0,24631.0,50.0225216,20.0481276,378943.0,3.0,51.91,2021.0
16808,Grzegorzki Grzegorzecka,Krakow,3.0,27642.0,50.0587885,19.9500605,350697.0,1.0,25.23,2020.0
16809,Wola ul Jana Szymczaka,Warszawa,4.0,8192.0,52.2319581,21.0067249,513000.0,1.0,60.13,1993.0
16810,Biaoeka Claudia Monteverdiego,Warszawa,2.0,15162.0,52.3422083,21.0551352,335000.0,1.0,31.0,2020.0
16811,Zoliborz,Warszawa,0.0,16687.0,52.2675944,20.9796975,930000.0,3.0,75.0,1965.0
16812,Ochota ul Bitwy Warszawskiej 1920 r,Warszawa,2.0,14078.0,52.2319581,21.0067249,1050000.0,2.0,75.4,2011.0
16813,Wola,Warszawa,1.0,15789.0,52.2362379,20.9547815,527000.0,2.0,35.0,2021.0
16814,Krowodrza Szymanowskiego,Krakow,3.0,22590.0,50.05885215,19.93274044052969,925000.0,4.0,84.0,1930.0
16815,Wola ul Grzybowska,Warszawa,7.0,8927.0,52.2528154,21.250949,842080.0,2.0,44.32,2009.0
16816,Nowe Miasto Zawady,Poznan,3.0,1481.0,52.415,16.9597222,389000.0,3.0,49.8,1950.0
16817,Nowe Miasto rodka,Poznan,1.0,2640.0,52.4006632,16.91973259178088,327625.0,2.0,45.44,2020.0
16818,PragaPonoc Aleja Tysisclecia,Warszawa,4.0,17510.0,52.2542308,21.0528516,375000.0,3.0,47.0,1976.0
16819,Nowa Huta Czyzyny Sotysowska,Krakow,4.0,24276.0,50.0605887,20.0240353,399000.0,2.0,49.46,2021.0
16820,Krowodrza Adama Vetulaniego,Krakow,1.0,22474.0,50.0947269,19.9247728,330000.0,1.0,30.0,2021.0
16821,Mokotow Wojciecha Zywnego,Warszawa,10.0,11682.0,52.1924069,21.0267221,382000.0,2.0,36.5,1967.0
16822,Bronowice ul Stelmachow,Krakow,0.0,29560.0,50.1004008,19.8877694,352084.0,2.0,39.56,2021.0
16823,Debniki ul Kobierzynska,Krakow,1.0,23030.0,50.0264036,19.9118498,949000.0,4.0,91.76,2021.0
16824,Jezyce Podolany,Poznan,2.0,2471.0,52.456781,16.887939,231500.0,1.0,30.9,2020.0
16825,Prsdnik Biay Henryka Pachonskiego,Krakow,2.0,20532.0,50.0949773,19.920405494289955,388485.0,2.0,40.05,2021.0
16826,PragaPoudnie,Warszawa,2.0,8148.0,52.2373961,21.0712578,328000.0,2.0,31.0,1939.0
16827,Krowodrza Bronowicka,Krakow,0.0,26356.0,50.081021,19.8917439,593709.0,2.0,54.22,2022.0
16828,Podgorze Duchackie ul Walerego Sawka,Krakow,4.0,24797.0,50.0242313,19.959569,439000.0,2.0,45.32,2021.0
16829,Bronowice Bronowice Mae Jadwigi z obzowa,Krakow,0.0,27812.0,49.9330556,19.9158333,458000.0,1.0,40.0,1980.0
16830,Stare Miasto Rybaki,Poznan,1.0,1642.0,52.4035144,16.9330211,507000.0,1.0,39.6,2020.0
16831,Mokotow Suzewiec,Warszawa,3.0,13746.0,52.17091075,21.015612588801844,580000.0,2.0,39.31,2014.0
16832,Ursynow rtm Witolda Pileckiego,Warszawa,7.0,11633.0,52.1526496,21.0180635,740000.0,3.0,75.4,2001.0
16833,Bronowice,Krakow,1.0,26804.0,50.0833247,19.869783648014888,449900.0,4.0,126.0,2021.0
16834,Grzegorzki,Krakow,3.0,30040.0,50.06497215,19.968825516425383,368011.0,1.0,27.67,2020.0
16835,PragaPonoc,Warszawa,1.0,16432.0,52.2648843,21.0273442,620000.0,2.0,53.46,1956.0
16836,Mistrzejowice,Krakow,1.0,23983.0,50.09742625,20.00960263225891,529698.0,3.0,67.91,2020.0
16837,Bemowo ul Andrzeja Sotana 10,Warszawa,2.0,6592.0,52.25522185,20.925309049469,470000.0,2.0,50.1,1982.0
16838,Podgorze Duchackie Piaski Wielkie uzycka,Krakow,3.0,19670.0,50.0130357,19.9613468,415000.0,3.0,60.62,1978.0
16839,Stare Miasto Naramowice Karpia,Poznan,1.0,4154.0,52.4449107,16.9490349,245000.0,1.0,28.7,2012.0
16840,Krowodrza,Krakow,3.0,22625.0,50.07087985,19.91656311814478,860000.0,3.0,83.0,2000.0
16841,rodmiecie rodmiecie Poudniowe Aleja Armii Ludowej,Warszawa,7.0,16667.0,52.2178931,21.0079226,849000.0,4.0,65.7,1963.0
16842,Grzegorzki Dsbie ul Bajeczna,Krakow,3.0,20982.0,50.0574115,19.9766744,229000.0,2.0,50.0,2003.0
16843,Nowa Huta Czyzyny,Krakow,6.0,22034.0,50.0816349,20.016490706002102,484000.0,2.0,49.08,2019.0
16844,rodmiecie rodmiecie Ponocne KrolewskaKrakowskie Przedmiecie,Warszawa,2.0,12546.0,52.2319581,21.0067249,2500000.0,4.0,116.0,1935.0
16845,Wola Emanuela Ringelbluma,Warszawa,2.0,16547.0,52.2449887,20.9497862,499000.0,2.0,51.0,1955.0
16846,Zwierzyniec Salwator,Krakow,3.0,26558.0,50.0550023,19.908853,1133532.0,3.0,68.08,2021.0
16847,PragaPoudnie,Warszawa,10.0,10520.0,52.2373961,21.0712578,630000.0,2.0,50.0,2018.0
16848,Wochy Stare Wochy,Warszawa,1.0,17300.0,52.1627414,20.9611854,1200000.0,4.0,100.0,1998.0
16849,Wola ul Mordechaja Anielewicza,Warszawa,4.0,9485.0,52.2473894,20.988839,1180000.0,4.0,100.0,2008.0
16850,Mokotow Gorny Mokotow ul Bukowinska,Warszawa,7.0,8302.0,52.1827986,21.0255533,740000.0,2.0,61.0,2008.0
16851,Debniki gen Antoniego Jozefa Madalinskiego,Krakow,3.0,26439.0,50.0527679,19.9282413,1145000.0,2.0,45.8,2019.0
16852,Mistrzejowice os Zotego Wieku,Krakow,7.0,28539.0,50.0958664,19.9969094,480000.0,3.0,48.3,1984.0
16853,Debniki ul Kobierzynska,Krakow,3.0,24967.0,50.0264036,19.9118498,629000.0,3.0,57.36,2021.0
16854,Prsdnik Biay Szymona Zimorowicza,Krakow,5.0,20923.0,50.0950503,19.9284425,293000.0,1.0,25.03,2020.0
16855,Podgorze Zabocie,Krakow,5.0,24172.0,50.0478769,19.961368688357496,429000.0,1.0,33.28,2021.0
16856,Stare Miasto Centrum ul Mieczysawa Niedziakowskiego,Poznan,1.0,6149.0,52.3993455,16.9246072,639600.0,4.0,78.0,2021.0
16857,Podgorze ul Stanisawa Klimeckiego,Krakow,2.0,24916.0,50.0492242,19.9703793,429000.0,2.0,34.74,2021.0
16858,Bemowo Legendy 3,Warszawa,9.0,11628.0,52.2311808,20.91181197250688,435000.0,3.0,46.6,1983.0
16859,Grunwald Jeleniogorska 13,Poznan,1.0,5542.0,52.404212,16.882542,285360.0,1.0,32.8,2021.0
16860,Stare Miasto Retoryka,Krakow,1.0,26275.0,50.0580096,19.9284227,598000.0,2.0,55.0,1920.0
16861,PragaPonoc,Warszawa,8.0,6712.0,52.2648843,21.0273442,444000.0,2.0,37.0,1968.0
16862,Mokotow,Warszawa,1.0,10268.0,52.1939874,21.0457809,470000.0,3.0,44.0,1963.0
16863,Ochota Rakowiec Gorlicka,Warszawa,5.0,13514.0,52.1957931,20.9767986,449000.0,2.0,43.94,1970.0
16864,Podgorze Bonarka,Krakow,6.0,22420.0,50.0252282,19.9501365,759000.0,4.0,84.17,2021.0
16865,Mokotow,Warszawa,0.0,13105.0,52.1939874,21.0457809,850000.0,4.0,74.0,1993.0
16866,Nowe Miasto Malta Milczanska,Poznan,0.0,1036.0,52.3970234,16.9620606,460400.0,3.0,56.31,2021.0
16867,Stare Miasto,Krakow,3.0,23210.0,50.0590398,19.93716829792899,379000.0,2.0,42.0,1890.0
16868,Bronowice Bronowice Mae ul ks Stanisawa Truszkowskiego,Krakow,0.0,23808.0,50.0933216,19.8731968,673654.0,5.0,96.25,2022.0
16869,Grzegorzki Masarska,Krakow,0.0,22197.0,50.0552076,19.9551087,612000.0,3.0,51.0,2017.0
16870,agiewnikiBorek Faecki,Krakow,3.0,26421.0,50.0199633,19.9294446,320000.0,2.0,30.0,1980.0
16871,Wola Deotymy,Warszawa,6.0,17266.0,52.2387451,20.9484857,330000.0,1.0,23.1,1965.0
16872,Stare Miasto Wilczak Wilczak 16 A,Poznan,1.0,6238.0,52.4300916,16.9514725830321,442700.0,3.0,58.25,2020.0
16873,Mokotow Biaej Floty,Warszawa,1.0,8772.0,52.1951271,20.9834106,1450000.0,3.0,75.0,2020.0
16874,Mokotow Bokserska,Warszawa,9.0,15600.0,52.1696586,20.9970149,515000.0,2.0,40.0,2021.0
16875,Bielany ul Rudzka 5,Warszawa,6.0,11843.0,52.27851165,20.9734368,1883000.0,4.0,116.83,2021.0
16876,Nowe Miasto Malta os Przemysawa,Poznan,0.0,3993.0,52.4370425,16.7983073,529000.0,4.0,83.0,1993.0
16877,Stare Miasto Naramowice ul Czarnucha,Poznan,0.0,1857.0,52.4499763,16.9527562,393524.5,3.0,56.95,2022.0
16878,Debniki,Krakow,1.0,28452.0,50.0518611,19.9270367,429746.0,3.0,56.62,2021.0
16879,Debniki KlinyZacisze,Krakow,1.0,29005.0,50.00969645000001,19.90590180362617,295000.0,1.0,35.0,2008.0
16880,Biaoeka TYLKO U NAS Atrakcyjna cena,Warszawa,0.0,17781.0,52.2474273,21.1012693,310000.0,2.0,40.5,2021.0
16881,Mistrzejowice ul Piasta Koodzieja,Krakow,4.0,23396.0,50.0986433,20.0132206,452790.0,3.0,55.9,2022.0
16882,PragaPoudnie al Stanow Zjednoczonych,Warszawa,10.0,13789.0,52.242906,21.082974,419000.0,2.0,40.0,2006.0
16883,Grzegorzki ul Fabryczna,Krakow,6.0,28854.0,50.058444,19.9702351,1013643.0,3.0,82.41,2021.0
16884,PragaPonoc,Warszawa,5.0,17107.0,52.2648843,21.0273442,1675000.0,4.0,90.0,1913.0
16885,Ochota,Warszawa,2.0,7155.0,52.212225,20.9726299,315000.0,1.0,25.6,2020.0
16886,BiezanowProkocim Biezanow Barbary,Krakow,3.0,29035.0,50.0151909,20.0246147,530000.0,3.0,70.4,1980.0
16887,Podgorze Zabocie Stanisawa Klimeckiego,Krakow,2.0,23928.0,50.0492242,19.9703793,429000.0,1.0,33.28,2021.0
16888,Ochota,Warszawa,2.0,13287.0,52.212225,20.9726299,799990.0,3.0,65.2,1997.0
16889,Podgorze Tadeusza Romanowicza,Krakow,3.0,22861.0,50.0470405,19.9635731,460000.0,2.0,32.0,2020.0
16890,Podgorze Rydlowka,Krakow,3.0,21934.0,50.08780725,19.878046068078184,451000.0,2.0,37.27,2022.0
16891,PragaPoudnie ukowska,Warszawa,10.0,15360.0,52.2368782,21.1124042,349000.0,2.0,36.0,1970.0
16892,Mokotow Pola Mokotowskie ul Stefana Batorego,Warszawa,3.0,6802.0,52.2106101,21.0070603,224727.0,1.0,17.3,2020.0
16893,Mokotow Suzewiec Jadwingow,Warszawa,3.0,17449.0,52.2319581,21.0067249,570000.0,3.0,49.0,1960.0
16894,Mokotow Czerniakow Czerska,Warszawa,1.0,7430.0,52.2050311,21.045567,630000.0,2.0,54.0,2005.0
16895,Nowe Miasto Rataje,Poznan,5.0,1381.0,52.3901295,16.9535909,389347.0,3.0,47.26,2022.0
16896,Nowa Huta Czyzyny ul Nowohucka,Krakow,4.0,18436.0,50.0464927,19.9769445,289000.0,1.0,36.0,2000.0
16897,rodmiecie,Warszawa,5.0,7650.0,52.2328098,21.019067,759000.0,2.0,52.0,1953.0
16898,agiewnikiBorek Faecki agiewniki,Krakow,5.0,22061.0,50.0232502,19.9346479,600000.0,3.0,67.16,1980.0
16899,Biaoeka Tarchomin ul Odkryta,Warszawa,2.0,14624.0,52.3275351,20.93668,329000.0,1.0,37.0,2003.0
16900,Nowa Huta Czyzyny bp Piotra Tomickiego,Krakow,0.0,27645.0,50.0680796,20.0265303,455000.0,2.0,36.0,2019.0
16901,Grunwald os Mikoaja Kopernika,Poznan,9.0,346.0,52.39235335,16.8595407,329000.0,3.0,54.71,1980.0
16902,Krowodrza,Krakow,1.0,19123.0,50.07087985,19.91656311814478,590000.0,2.0,46.0,2009.0
16903,Stare Miasto Starowilna,Krakow,2.0,29526.0,50.0469432,19.997153435836697,1150000.0,4.0,74.0,1930.0
16904,rodmiecie,Warszawa,3.0,6458.0,52.2328098,21.019067,849000.0,3.0,62.0,1957.0
16905,Mokotow przy Pytlasinskiegotarasogrodekwysokoc 3mgaraz,Warszawa,0.0,11552.0,52.243326800000006,20.90521890786568,1500000.0,3.0,80.3,2006.0
16906,Bienczyce ul Fatimska,Krakow,4.0,21072.0,50.0848747,20.0371374,450000.0,3.0,59.0,1982.0
16907,Bronowice,Krakow,4.0,21241.0,50.0833247,19.869783648014888,695000.0,5.0,80.1,1995.0
16908,Grunwald Marcelin,Poznan,3.0,1322.0,52.40302285,16.862065270735194,375000.0,2.0,43.0,1980.0
16909,Jezyce,Poznan,1.0,1877.0,52.413045,16.9022122,634671.0,3.0,65.43,2020.0
16910,Biaoeka Tarchomin Dionizosa,Warszawa,2.0,8090.0,52.3389688,20.95054,345000.0,2.0,36.3,2019.0
16911,Podgorze Duchackie Walerego Sawka,Krakow,6.0,24235.0,50.0242313,19.959569,549000.0,3.0,59.72,2021.0
16912,Nowe Miasto Malta ul Katowicka,Poznan,1.0,5688.0,52.3973449,16.9619394,580862.5,3.0,74.95,2022.0
16913,BiezanowProkocim Kozowek,Krakow,4.0,20589.0,50.0185195,19.9815103,357000.0,2.0,46.0,1999.0
16914,Podgorze,Krakow,3.0,19528.0,50.0430999,19.9529614,390000.0,2.0,33.0,2015.0
16915,PragaPoudnie Przeworska,Warszawa,2.0,10941.0,52.2547027,21.0815534,630000.0,2.0,45.0,2020.0
16916,Stare Miasto Winogrady Wyzyny,Poznan,0.0,2607.0,52.4280282,16.9304691,1138000.0,4.0,97.0,2020.0
16917,Grzegorzki Grzegorzecka,Krakow,3.0,19602.0,50.0587885,19.9500605,897600.0,3.0,74.8,2021.0
16918,Wola ul Marcina Kasprzaka,Warszawa,2.0,7485.0,52.227298450000006,20.953014207365527,468000.0,1.0,35.0,2021.0
16919,Mokotow,Warszawa,1.0,10693.0,52.1939874,21.0457809,615000.0,2.0,40.0,2020.0
16920,Grzegorzki Olsza,Krakow,3.0,27975.0,50.0789773,19.9605879,1050000.0,10.0,220.0,1980.0
16921,Wilda Dolna Wilda ul Stefana Czarnieckiego,Poznan,1.0,1245.0,52.3941575,16.9162342,447000.0,3.0,50.19,2022.0
16922,Biaoeka,Warszawa,3.0,17019.0,52.3196649,21.0211773,520000.0,3.0,62.0,1990.0
16923,Mokotow Suzewiec ul Bokserska,Warszawa,5.0,6564.0,52.1696586,20.9970149,811539.0,4.0,72.3,2020.0
16924,Ursus Kolorowa,Warszawa,2.0,11134.0,52.1898973,20.8934493,545000.0,3.0,62.5,1960.0
16925,BiezanowProkocim Wielicka 179,Krakow,0.0,27921.0,50.0102971,20.00857,473213.0,3.0,53.17,2021.0
16926,Podgorze Duchackie Wola Duchacka,Krakow,5.0,22296.0,50.0146222,19.953758,419000.0,2.0,44.21,2021.0
16927,Wola ul Marcina Kasprzaka,Warszawa,5.0,6829.0,52.227298450000006,20.953014207365527,390000.0,1.0,36.0,2021.0
16928,Wochy,Warszawa,2.0,10315.0,52.1861093,20.9484377,660000.0,3.0,63.0,1970.0
16929,Stare Miasto Rakowicka,Krakow,2.0,23759.0,50.0716873,19.9551456,400000.0,1.0,25.0,2020.0
16930,Grzegorzki Olsza,Krakow,7.0,21455.0,50.0789773,19.9605879,499000.0,3.0,60.0,1983.0
16931,PragaPoudnie,Warszawa,1.0,13785.0,52.2373961,21.0712578,485000.0,2.0,48.13,1957.0
16932,Mokotow,Warszawa,0.0,7455.0,52.1939874,21.0457809,480000.0,2.0,42.2,1973.0
16933,Prsdnik Biay,Krakow,4.0,29008.0,50.1035684,19.9536031063012,889574.0,4.0,91.36,2021.0
16934,Podgorze Duchackie Marii i Bolesawa Wysouchow,Krakow,4.0,19647.0,50.0084756,19.9591527,375000.0,2.0,42.2,2000.0
16935,rodmiecie Nowe Miasto Piwna,Warszawa,1.0,16151.0,52.2488754,21.0119391,2700000.0,3.0,85.0,1952.0
16936,Wola Wolska,Warszawa,1.0,8190.0,52.2338232,20.9663932,415000.0,2.0,36.71,1980.0
16937,BiezanowProkocim Biezanow Nefrytowa,Krakow,4.0,19549.0,50.0206928,20.0476759,260000.0,2.0,34.5,2021.0
16938,rodmiecie Gorskiego,Warszawa,6.0,9091.0,52.2340424,21.016981,1280000.0,3.0,77.97,1909.0
16939,Wola Kasprzaka,Warszawa,10.0,12825.0,52.227298450000006,20.953014207365527,530000.0,2.0,32.18,2020.0
16940,Grzegorzki ul pk Francesco Nullo,Krakow,1.0,26994.0,50.0469432,19.997153435836697,670132.0,3.0,57.77,2022.0
16941,Stare Miasto Winogrady os Wichrowe Wzgorze,Poznan,4.0,214.0,52.4382525,16.9309569,420000.0,3.0,65.0,1980.0
16942,Mokotow ul Jurija Gagarina 25,Warszawa,4.0,8843.0,52.2064962,21.0364506,559000.0,2.0,47.3,1955.0
16943,Mokotow Buska,Warszawa,6.0,11238.0,52.176777,21.0690873,565000.0,2.0,47.23,2021.0
16944,Nowe Miasto Malta ul Katowicka,Poznan,5.0,5864.0,52.3973449,16.9619394,443362.5,3.0,50.67,2022.0
16945,Nowe Miasto Rataje Niemena,Poznan,1.0,11.0,52.3966607,16.956966,505000.0,3.0,52.64,2020.0
16946,Nowe Miasto Malta abpa Walentego Dymka,Poznan,0.0,4864.0,52.3938613,16.9910647,494813.0,4.0,68.25,2020.0
16947,Wola,Warszawa,3.0,14934.0,52.2362379,20.9547815,335000.0,1.0,25.0,2017.0
16948,Podgorze Wielicka,Krakow,3.0,24365.0,50.0336609,19.9712973,563304.0,3.0,61.82,2021.0
16949,Prsdnik Biay Henryka Pachonskiego,Krakow,2.0,20608.0,50.0949773,19.920405494289955,449000.0,3.0,51.98,2021.0
16950,Nowe Miasto Gowna Smolna 10,Poznan,0.0,5011.0,52.4220737,16.9664866,319500.0,2.0,45.0,2020.0
16951,Wola Mirow Walicow,Warszawa,5.0,9673.0,52.2355024,20.9921917,624000.0,3.0,48.1,1970.0
16952,Krowodrza Chopina,Krakow,0.0,22738.0,50.0675086,19.9172663,520000.0,2.0,43.0,1950.0
16953,Grzegorzki ul Grzegorzecka,Krakow,7.0,28713.0,50.0587885,19.9500605,5633750.0,5.0,225.35,2020.0
16954,Wawer,Warszawa,0.0,11924.0,52.2203581,21.1370825,850000.0,5.0,133.6,2019.0
16955,Stare Miasto Naramowice,Poznan,0.0,4690.0,52.4496489,16.9494082,541000.0,4.0,76.0,2020.0
16956,Mokotow,Warszawa,1.0,8179.0,52.1939874,21.0457809,1250000.0,3.0,117.0,2000.0
16957,Mokotow Naeczowska,Warszawa,3.0,13229.0,52.1753544,21.0624219,600455.0,2.0,55.7,2022.0
16958,Mokotow Jana Woronicza,Warszawa,3.0,12255.0,52.18974245,21.00547419508401,490000.0,3.0,47.4,1971.0
16959,Nowe Miasto Malta ul Katowicka,Poznan,0.0,5162.0,52.3973449,16.9619394,300625.0,2.0,32.5,2022.0
16960,Prsdnik Biay Stefana Banacha,Krakow,0.0,20698.0,50.1015333,19.9640995,686742.0,4.0,79.65,2021.0
16961,Grzegorzki Fabryczna,Krakow,3.0,19595.0,50.058444,19.9702351,485380.0,1.0,34.67,2021.0
16962,Podgorze Rzemielnicza,Krakow,1.0,22769.0,50.0469432,19.997153435836697,899000.0,4.0,91.76,2021.0
16963,Bronowice Filtrowa,Krakow,2.0,19570.0,50.0783814,19.8798875,500000.0,2.0,37.0,2019.0
16964,Stare Miasto Wilczak Wilczak 16 A,Poznan,2.0,6245.0,52.4300916,16.9514725830321,473526.0,3.0,59.94,2020.0
16965,Wzgorza Krzesawickie,Krakow,0.0,24359.0,50.0984135,20.09201112156821,480000.0,3.0,56.59,2002.0
16966,Ochota ul Biaobrzeska,Warszawa,1.0,14085.0,52.21963605,20.97703880145467,1412000.0,5.0,118.2,2001.0
16967,Biaoeka Tarchomin Mikoaja Trsby,Warszawa,5.0,14888.0,52.2319581,21.0067249,415000.0,2.0,47.3,2020.0
16968,Prsdnik Biay Szymona Zimorowicza,Krakow,4.0,20667.0,50.0950503,19.9284425,354000.0,2.0,37.0,2020.0
16969,Mokotow ul Domaniewska 34B,Warszawa,5.0,9308.0,52.1839266,21.008725,486800.0,1.0,31.73,2022.0
16970,Prsdnik Biay,Krakow,2.0,20272.0,50.1035684,19.9536031063012,680000.0,2.0,60.2,2019.0
16971,Stare Miasto Winogrady Wilczak 20,Poznan,1.0,6041.0,52.430023250000005,16.95269067658415,448290.0,3.0,58.6,2020.0
16972,Debniki KlinyZacisze bpa A Maysiaka,Krakow,4.0,30053.0,49.9988318,19.8938784,463818.0,3.0,67.22,2020.0
16973,Grunwald azarz Skryta,Poznan,4.0,1787.0,52.4041272,16.8995499,459000.0,3.0,62.3,1908.0
16974,Podgorze Bonarka Puszkarska,Krakow,5.0,22114.0,50.0238506,19.9601831,546910.0,3.0,60.1,2022.0
16975,Mokotow,Warszawa,1.0,10970.0,52.1939874,21.0457809,1220000.0,3.0,76.45,1966.0
16976,Krowodrza,Krakow,7.0,22102.0,50.07087985,19.91656311814478,695000.0,3.0,58.29,2016.0
16977,Nowa Huta Czyzyny,Krakow,2.0,19269.0,50.0816349,20.016490706002102,539000.0,3.0,76.38,2021.0
16978,Ursynow,Warszawa,2.0,18272.0,52.141039,21.0323214,699000.0,3.0,75.0,1995.0
16979,Podgorze Rzemielnicza,Krakow,0.0,24443.0,50.0469432,19.997153435836697,379000.0,1.0,35.43,2020.0
16980,Grunwald Gorczyn ul Ceglana,Poznan,1.0,3527.0,52.3709933,16.8631459,546814.0,2.0,54.14,2020.0
16981,Debniki KlinyZacisze bpa A Maysiaka,Krakow,1.0,29817.0,49.9988318,19.8938784,443741.0,3.0,66.23,2021.0
16982,Prsdnik Biay Azory Radzikowskiego,Krakow,4.0,21598.0,50.0835261,19.9038175,360000.0,2.0,34.0,2016.0
16983,Podgorze,Krakow,3.0,20167.0,50.0430999,19.9529614,418000.0,2.0,51.37,2001.0
16984,maopolskie,Krakow,1.0,19318.0,50.0619474,19.9368564,439000.0,3.0,55.58,2020.0
16985,Zoliborz ul Przasnyska,Warszawa,7.0,11460.0,52.25935895,20.967661378925367,1780000.0,4.0,94.0,2019.0
16986,BiezanowProkocim Malachitowa,Krakow,0.0,20906.0,50.0190594,20.0536229,275000.0,2.0,43.0,2022.0
16987,Mokotow,Warszawa,6.0,15758.0,52.1939874,21.0457809,449000.0,2.0,32.48,1957.0
16988,Zoliborz Powszki,Warszawa,2.0,6324.0,52.2319581,21.0067249,815000.0,2.0,53.0,2015.0
16989,Bemowo,Warszawa,0.0,16778.0,52.2389738,20.9132881,590000.0,3.0,53.0,2010.0
16990,Stare Miasto Winogrady,Poznan,2.0,4851.0,52.4348647,16.9383531,471000.0,2.0,62.8,2020.0
16991,BiezanowProkocim Malachitowa,Krakow,2.0,27627.0,50.0190594,20.0536229,375000.0,2.0,40.85,2017.0
16992,Stare Miasto Centrum ul Droga Debinska,Poznan,1.0,889.0,52.3912115,16.9321823,730000.0,4.0,66.5,2020.0
16993,Bemowo,Warszawa,3.0,15009.0,52.2389738,20.9132881,980000.0,5.0,121.0,1995.0
16994,Krowodrza,Krakow,4.0,29435.0,50.07087985,19.91656311814478,391720.0,2.0,28.0,2021.0
16995,Zwierzyniec Focha,Krakow,3.0,23245.0,50.0592709,19.9246371,631453.46,2.0,38.83,2021.0
16996,PragaPoudnie,Warszawa,10.0,14998.0,52.2373961,21.0712578,585000.0,3.0,63.0,1980.0
16997,Jezyce Soacz Urbanowska,Poznan,1.0,4734.0,52.42260185,16.917530008421338,977523.0,4.0,105.11,2020.0
16998,Grzegorzki ul Grzegorzecka,Krakow,3.0,27778.0,50.0587885,19.9500605,350697.0,1.0,25.23,2020.0
16999,Grzegorzki Dsbie Pokoju,Krakow,0.0,21491.0,50.0589305,19.9762323,424035.0,3.0,52.35,2023.0
17000,Debniki,Krakow,2.0,29696.0,50.0518611,19.9270367,619000.0,3.0,57.36,2021.0
17001,Zoliborz Elblsska,Warszawa,0.0,7293.0,52.2319581,21.0067249,749000.0,3.0,64.5,1968.0
17002,Targowek,Warszawa,0.0,6413.0,52.2751918,21.0580854,527000.0,4.0,56.0,1970.0
17003,Bielany Marymont Ul Sowianska 23,Warszawa,1.0,13370.0,52.27575215,20.966036805175506,1175080.0,4.0,81.04,2022.0
17004,Rembertow,Warszawa,0.0,16091.0,52.2614149,21.1628191,550000.0,4.0,92.0,1938.0
17005,Prsdnik Czerwony Reduta,Krakow,0.0,24206.0,50.1609054,19.743089127291668,529920.0,3.0,58.88,2015.0
17006,Nowe Miasto Rataje Chartowo,Poznan,1.0,958.0,52.3889605,16.9800715,469000.0,3.0,57.49,2012.0
17007,Podgorze Duchackie ul Walerego Sawka,Krakow,5.0,24735.0,50.0242313,19.959569,439000.0,2.0,46.7,2021.0
17008,Wola Syreny,Warszawa,3.0,12803.0,52.2372894,20.9619246,560000.0,3.0,54.0,1965.0
17009,Nowa Huta Czyzyny Sikorki,Krakow,4.0,29223.0,50.0625885,20.0200767,390000.0,1.0,40.6,2018.0
17010,Podgorze Paszow,Krakow,2.0,27347.0,50.0345327,19.9754459,780000.0,3.0,74.2,2005.0
17011,Prsdnik Czerwony Jakuba Majora,Krakow,10.0,19726.0,50.0884029,19.96545315306553,1350000.0,5.0,118.5,2008.0
17012,Bielany Wawrzyszew Hansa Christiana Andersena,Warszawa,9.0,11875.0,52.2784069,20.9367664,790000.0,3.0,80.0,1979.0
17013,Nowe Miasto Malta ul Katowicka,Poznan,5.0,5886.0,52.3973449,16.9619394,312930.0,2.0,32.94,2022.0
17014,Nowe Miasto Rataje,Poznan,1.0,1272.0,52.3901295,16.9535909,770000.0,4.0,103.93,2021.0
17015,rodmiecie Powile Czerwonego Krzyza,Warszawa,4.0,16201.0,52.238733800000006,21.01676598088096,1350000.0,4.0,95.0,1937.0
17016,Prsdnik Biay Stefana Banacha,Krakow,0.0,29537.0,50.1015333,19.9640995,527845.0,3.0,70.88,2022.0
17017,Nowa Huta os Modoci,Krakow,3.0,19604.0,50.0672614,20.0500864,599000.0,3.0,66.0,1965.0
17018,Grunwald Gorczyn ul Romana Dmowskiego,Poznan,2.0,5466.0,52.3817991,16.8916385,412700.0,2.0,59.79,2021.0
17019,Grzegorzki Dsbie Stanisawa Lema,Krakow,1.0,22309.0,50.06772015,19.99154900943178,695500.0,3.0,75.0,2021.0
17020,Zwierzyniec,Krakow,1.0,27216.0,50.0602082,19.864330585540543,1557720.0,4.0,132.0,2019.0
17021,Grzegorzki,Krakow,2.0,26920.0,50.06497215,19.968825516425383,657670.0,3.0,50.59,2021.0
